YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS2M,country,UV_B_W_m2_280_4000,UV_A_W_m2_280_4000,Blue_W_m2_280_4000,Green_W_m2_280_4000,Red_W_m2_280_4000,FarRed_W_m2_280_4000,NIR_W_m2_280_4000,SW_IR_W_m2_280_4000,IR_Tail_W_m2_280_4000,crop,m49_code,Unit,yield_t_ha,datetime,date,uv_b_mol_per_h,PPFD_uv_b_umol_m2_s,uv_a_mol_per_h,PPFD_uv_a_umol_m2_s,blue_mol_per_h,PPFD_blue_umol_m2_s,green_mol_per_h,PPFD_green_umol_m2_s,red_mol_per_h,PPFD_red_umol_m2_s,farred_mol_per_h,PPFD_farred_umol_m2_s,PAR_mol_per_h,PPFD_PAR_umol_m2_s,ePAR_mol_per_h,PPFD_ePAR_umol_m2_s
2020,5,18,19,0.0,0.0,0.0,12.75,75.14,1.48,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-18 19:00:00,2020-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,18,20,0.0,0.0,0.0,11.12,78.11,1.47,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-18 20:00:00,2020-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,18,21,0.0,0.0,0.0,9.98,79.71,1.38,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-18 21:00:00,2020-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,18,22,0.0,0.0,0.0,9.11,80.46,1.26,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-18 22:00:00,2020-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,18,23,0.0,0.0,0.0,8.51,80.72,1.22,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-18 23:00:00,2020-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,19,0,0.0,0.0,0.0,7.83,82.53,1.26,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-19 00:00:00,2020-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,19,1,0.0,0.0,0.0,7.2,87.27,1.24,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-19 01:00:00,2020-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,19,2,0.0,0.0,0.0,6.67,93.29,1.15,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-19 02:00:00,2020-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,19,3,0.0,0.0,0.0,6.55,98.37,1.08,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-19 03:00:00,2020-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,19,4,0.16,0.17,0.12,7.39,97.08,1.15,Belgium,9.846586418368e-05,0.0071762077045929,0.0220775764858601,0.0239192621609032,0.0220648815370154,0.0094074065434317,0.0428781486019481,0.0300690579579728,0.0012405251817696,Tomatoes,'056,kg/ha,502419.4,2020-05-19 04:00:00,2020-05-19,0.0008815511836996841,0.2448753288054678,0.07720508623231308,21.445857286753633,0.2989776870725764,83.0493575201601,0.3958998473769459,109.9721798269294,0.43160833482888256,119.89120411913404,0.20524982011532547,57.01383892092374,1.1264858692784048,312.91274146622357,1.3317356893937302,369.9265803871473
2020,5,19,5,0.58,0.66,0.31,9.55,87.5,2.0,Belgium,0.0003569387576658,0.0260137529291495,0.080031214761243,0.0867073253332744,0.0799851955716809,0.03410184871994,0.155433288682062,0.1090003350976514,0.0044969037839148,Tomatoes,'056,kg/ha,502419.4,2020-05-19 05:00:00,2020-05-19,0.0031956230409109967,0.8876730669197213,0.2798684375921375,77.74123266448262,1.0837941156380912,301.0539210105809,1.4351369467414337,398.64915187262045,1.564580213754701,434.60561493186134,0.7440305979180567,206.67516608834907,4.083511276134226,1134.3086878150627,4.827541874052283,1340.983853903412
2020,5,19,6,1.03,1.23,0.49,11.52,82.05,1.7,Belgium,0.0006338740006824,0.0461968370983172,0.1421243986277246,0.1539802501608149,0.1420426748945367,0.0605601796233418,0.2760280816250411,0.19356956060445,0.0079858808576419,Tomatoes,'056,kg/ha,502419.4,2020-05-19 06:00:00,2020-05-19,0.005674985745066358,1.5763849291850993,0.4970077426205198,138.0577062834777,1.9246688605297133,534.6302390360314,2.548605267489098,707.9459076358606,2.778478655460933,771.7996265169257,1.3212957169924127,367.02658805344794,7.251752783479745,2014.375773188818,8.573048500472158,2381.402361242266
2020,5,19,7,1.49,1.81,0.64,14.64,73.08,1.65,Belgium,0.0009169633602105,0.066828434249022,0.2055974310245725,0.2227481288734119,0.2054792093134561,0.0876064734357081,0.399302758855642,0.2800181022336218,0.0115523907552295,Tomatoes,'056,kg/ha,502419.4,2020-05-19 07:00:00,2020-05-19,0.00820944539820313,2.2804014995008695,0.7189723655384223,199.71454598289506,2.784229710863372,773.3971419064922,3.6868173286978223,1024.115924638284,4.019352618093972,1116.4868383594367,1.911388949823977,530.9413749511046,10.490399657655166,2913.9999049042126,12.401788607479142,3444.941279855317
2020,5,19,8,2.19,2.33,0.62,17.63,61.82,2.12,Belgium,0.0013477515160141,0.0982243429566163,0.3021868281502107,0.3273949008273638,0.3020130660378986,0.128763877063222,0.5868946589891652,0.4115702307997529,0.0169796884254716,Tomatoes,'056,kg/ha,502419.4,2020-05-19 08:00:00,2020-05-19,0.012066231826889246,3.3517310630247907,1.056744617804796,293.5401716124433,4.092257091805897,1136.7380810571935,5.418879160971967,1505.2442113811019,5.907639082970337,1641.010856380649,2.8093569128285307,780.3769202301474,15.418775335748201,4282.993148818945,18.22813224857673,5063.370069049092
2020,5,19,9,2.69,2.75,0.62,19.32,58.32,2.2,Belgium,0.0016554573415881,0.1206499920334694,0.3711792546685236,0.4021425950801866,0.3709658208410718,0.1581620225114462,0.7208888733702531,0.505536036918418,0.0208563296185016,Tomatoes,'056,kg/ha,502419.4,2020-05-19 09:00:00,2020-05-19,0.01482107927595076,4.116966465541878,1.2980105122807772,360.5584756335492,5.026562363907699,1396.2673233076941,6.656066184024929,1848.907273340258,7.2564151293105965,2015.6708692529435,3.450762600688926,958.5451668580349,18.939043677243223,5260.845465900895,22.38980627793215,6219.39063275893
2020,5,19,10,3.0,3.02,0.51,20.48,57.92,2.26,Belgium,0.001846234953444,0.1345538944611183,0.4139545591098776,0.4484861655169367,0.4137165288190392,0.1763888726893452,0.8039652862865276,0.5637948367119903,0.0232598471581803,Tomatoes,'056,kg/ha,502419.4,2020-05-19 10:00:00,2020-05-19,0.016529084694369076,4.591412415102521,1.4475953668558854,402.1098241266348,5.605831632610817,1557.1754535030047,7.423122138317764,2061.9783717549344,8.092656278041558,2247.960077233766,3.84843412716237,1069.009479767325,21.12161004897014,5867.113902491706,24.97004417613251,6936.12338225903
2020,5,19,11,3.14,3.15,0.4,21.37,57.64,2.39,Belgium,0.0019323925846047,0.1408330762026371,0.4332724385350053,0.4694155199077272,0.4330233001639277,0.184620353414848,0.8414836663132323,0.5901052624252165,0.0243453066922287,Tomatoes,'056,kg/ha,502419.4,2020-05-19 11:00:00,2020-05-19,0.01730044198010612,4.8056783278072555,1.5151498173091595,420.8749492525443,5.867437108799323,1629.8436413331453,7.769534504772594,2158.204029103498,8.47031357101683,2352.864880838008,4.028027719763282,1118.8965888231337,22.107285184588747,6140.912551274651,26.135312904352027,7259.8091400977855
2020,5,19,12,3.08,3.08,0.38,22.0,56.78,2.55,Belgium,0.0018954678855358,0.1381419983134147,0.4249933473528077,0.4604457965973884,0.4247489695875469,0.1810925759610611,0.8254043605875018,0.5788293656909768,0.0238801097490651,Tomatoes,'056,kg/ha,502419.4,2020-05-19 12:00:00,2020-05-19,0.01696986028621856,4.713850079505155,1.4861979099720415,412.8327527700115,5.755320476147106,1598.700132263085,7.621072062006238,2116.9644616683995,8.308460445455998,2307.9056792933325,3.951059037220034,1097.5163992277871,21.68485298360934,6023.570273224816,25.635912020829373,7121.086672452603
2020,5,19,13,2.79,2.85,0.38,22.33,55.94,2.65,Belgium,0.0017169985067029,0.12513512184884,0.3849777399721862,0.4170921339307512,0.3847563718017064,0.164041651601091,0.7476877162464707,0.524329198142151,0.0216316578571076,Tomatoes,'056,kg/ha,502419.4,2020-05-19 13:00:00,2020-05-19,0.015372048765763063,4.270013546045296,1.346263691175973,373.9621364377703,5.21342341832806,1448.1731717577943,6.9035035886355205,1917.639885732089,7.526170338578647,2090.602871827402,3.5790437382610034,994.1788161836121,19.643097345542227,5456.415929317285,23.22214108380323,6450.594745500897
2020,5,19,14,2.47,2.48,0.36,22.34,55.83,2.68,Belgium,0.0015200667783355,0.110782706439654,0.3408225870004659,0.3692536096089446,0.3406266087276756,0.1452268385142275,0.6619314190425745,0.4641910822262053,0.0191506074935684,Tomatoes,'056,kg/ha,502419.4,2020-05-19 14:00:00,2020-05-19,0.013608946398363336,3.78026288843426,1.191853518711345,331.0704218642625,4.615468044182906,1282.0744567174738,6.111703893881626,1697.6955260782295,6.662953668920881,1850.8204635891336,3.1685440980303503,880.151138341764,17.390125606985414,4830.590446384837,20.558669705015763,5710.741584726601
2020,5,19,15,1.98,1.99,0.33,22.0,56.56,2.73,Belgium,0.001218515069273,0.088805570344338,0.2732100090125192,0.2960008692411782,0.2730529090205659,0.1164166559749678,0.5306170889491082,0.3721045922299136,0.0153514991243989,Tomatoes,'056,kg/ha,502419.4,2020-05-19 15:00:00,2020-05-19,0.010909195898283233,3.0303321939675647,0.9554129421248836,265.39248392357877,3.699848877523139,1027.735799311983,4.899260611289724,1360.9057253582566,5.341153143507428,1483.6536509742857,2.5399665239271636,705.5462566464344,13.940262632320291,3872.295175644525,16.480229156247454,4577.841432290959
2020,5,19,16,1.41,1.42,0.28,21.41,58.26,2.76,Belgium,0.0008677304281186,0.0632403303967256,0.1945586427816424,0.2107884977929602,0.1944467685449484,0.0829027701639922,0.3778636845546679,0.2649835732546354,0.0109321281643447,Tomatoes,'056,kg/ha,502419.4,2020-05-19 16:00:00,2020-05-19,0.007768669806352749,2.157963835097986,0.6803698224222661,188.99161733951834,2.634740867327083,731.8724631464119,3.4888674050093478,969.1298347248188,3.8035484506795316,1056.54123629987,1.808764039766313,502.43445549064245,9.927156723015962,2757.5435341711004,11.735920762782275,3259.977989661743
2020,5,19,17,0.82,0.83,0.22,20.44,63.1,2.43,Belgium,0.0005046375539413,0.036778064486039,0.1131475794900332,0.1225862185746293,0.113082517877204,0.0482129585350876,0.2197505115849842,0.1541039220346106,0.0063576915565692,Tomatoes,'056,kg/ha,502419.4,2020-05-19 17:00:00,2020-05-19,0.004517949816460344,1.2549860601278733,0.3956760669406087,109.91001859461352,1.5322606462469566,425.62795729082126,2.028986717806854,563.607421613015,2.2119927159980244,614.4424211105623,1.051905328091046,292.19592446973496,5.773240080051835,1603.6778000143986,6.82514540814288,1895.8737244841334
2020,5,19,18,0.29,0.3,0.12,18.3,75.23,1.62,Belgium,0.0001784693788329,0.0130068764645747,0.0400156073806215,0.0433536626666372,0.0399925977858404,0.01705092435997,0.077716644341031,0.0545001675488257,0.0022484518919574,Tomatoes,'056,kg/ha,502419.4,2020-05-19 18:00:00,2020-05-19,0.0015978115204554983,0.4438365334598606,0.13993421879606818,38.87061633224116,0.5418970578190456,150.52696050529045,0.7175684733707168,199.32457593631023,0.7822901068773493,217.30280746593036,0.37201529895902835,103.33758304417454,2.041755638067112,567.154343907531,2.41377093702614,670.4919269517056
2020,5,19,19,0.01,0.01,0.02,15.47,81.62,1.6,Belgium,6.15411651148e-06,0.000448512981537,0.0013798485303662,0.0014949538850564,0.0013790550960634,0.0005879629089644,0.0026798842876217,0.0018793161223733,7.7532823860601e-05,Tomatoes,'056,kg/ha,502419.4,2020-05-19 19:00:00,2020-05-19,5.5096948981230256e-05,0.015304708050341738,0.004825317889518962,1.340366080421934,0.018686105442035264,5.190584845009796,0.02474374046105829,6.873261239182858,0.02697552092680394,7.4932002574455385,0.012828113757206069,3.563364932557241,0.0704053668298975,19.55704634163819,0.08323348058710356,23.120411274195433
2020,5,19,20,0.0,0.0,0.0,14.18,83.3,1.67,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-19 20:00:00,2020-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,19,21,0.0,0.0,0.0,13.08,85.46,1.52,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-19 21:00:00,2020-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,19,22,0.0,0.0,0.0,12.11,88.02,1.35,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-19 22:00:00,2020-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,19,23,0.0,0.0,0.0,11.31,90.63,1.18,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-19 23:00:00,2020-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,20,0,0.0,0.0,0.0,10.65,94.17,1.07,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-20 00:00:00,2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,20,1,0.0,0.0,0.0,10.14,97.81,1.02,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-20 01:00:00,2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,20,2,0.0,0.0,0.0,9.79,100.0,0.99,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-20 02:00:00,2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,20,3,0.0,0.0,0.0,9.5,100.0,0.97,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-20 03:00:00,2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,20,4,0.18,0.18,0.09,9.94,100.0,0.84,Belgium,0.0001107740972066,0.008073233667667,0.0248372735465926,0.0269091699310162,0.0248229917291423,0.0105833323613607,0.0482379171771916,0.0338276902027194,0.0013955908294908,Tomatoes,'056,kg/ha,502419.4,2020-05-20 04:00:00,2020-05-20,0.0009917450816617863,0.27548474490605174,0.08685572201135208,24.1265894475978,0.33634989795664827,93.43052721018007,0.44538732829906574,123.71870230529603,0.48555937668249244,134.8776046340257,0.23090604762974196,64.14056878603942,1.2672966029382065,352.0268341495018,1.4982026505679484,416.16740293554125
2020,5,20,5,0.66,0.67,0.19,12.49,88.36,1.6,Belgium,0.0004061716897576,0.029601856781446,0.091070003004173,0.0986669564137261,0.0910176363401886,0.0388055519916559,0.1768723629830361,0.1240348640766378,0.0051171663747996,Tomatoes,'056,kg/ha,502419.4,2020-05-20 05:00:00,2020-05-20,0.00363639863276048,1.0101107313223556,0.31847098070829455,88.4641613078596,1.2332829591743788,342.5785997706608,1.6330868704299084,453.63524178608566,1.780384381169142,494.5512169914283,0.8466555079757204,235.18208554881122,4.646754210773429,1290.765058548175,5.49340971874915,1525.947144096986
2020,5,20,6,1.24,1.25,0.27,14.62,78.39,1.88,Belgium,0.0007631104474235,0.0556156097105955,0.1711012177654161,0.1853742817470005,0.1710028319118695,0.072907400711596,0.332305651665098,0.2330351991742893,0.0096140701587145,Tomatoes,'056,kg/ha,502419.4,2020-05-20 06:00:00,2020-05-20,0.006832021673672372,1.8977837982423256,0.598339418300432,166.20539397234222,2.317077074812471,643.632520781242,3.068223817171342,852.284393658706,3.3449645949238427,929.1568319232896,1.5906861058937796,441.85725163716097,8.730265486907655,2425.073746363237,10.320951592801434,2866.930998000398
2020,5,20,7,1.82,1.83,0.32,17.03,68.1,2.45,Belgium,0.0011200492050893,0.0816293626397451,0.2511324325266591,0.2720816070802749,0.2509880274835505,0.1070092494315361,0.4877389403471601,0.3420355342719408,0.0141109739426293,Tomatoes,'056,kg/ha,502419.4,2020-05-20 07:00:00,2020-05-20,0.010027644714583369,2.785456865162047,0.8782078558925706,243.94662663682516,3.400871190450563,944.686441791823,4.503360763912776,1250.9335455313267,4.909544808678545,1363.7624468551514,2.3347167038118384,648.5324177255106,12.813776763041885,3559.382434178301,15.148493466853722,4207.914851903812
2020,5,20,8,2.28,2.34,0.44,18.63,66.34,2.57,Belgium,0.0014031385646174,0.1022609597904499,0.314605464923507,0.3408494857928719,0.3144245619024697,0.1340555432439023,0.611013617577761,0.4284840759011126,0.017677483840217,Tomatoes,'056,kg/ha,502419.4,2020-05-20 08:00:00,2020-05-20,0.01256210436772014,3.4894734354778167,1.100172478810473,305.6034663362425,4.260432040784221,1183.4533446622836,5.6415728251215,1567.10356253375,6.150418771311582,1708.4496586976616,2.9248099366434,812.4472046231666,16.052423637217302,4459.006565893695,18.9772335738607,5271.453770516861
2020,5,20,9,2.67,2.75,0.57,19.89,64.35,2.51,Belgium,0.0016431491085651,0.1197529660703952,0.3684195576077911,0.3991526873100737,0.3682077106489448,0.1569860966935172,0.7155291047950095,0.5017774046736714,0.0207012639707804,Tomatoes,'056,kg/ha,502419.4,2020-05-20 09:00:00,2020-05-20,0.014710885377987941,4.086357049441094,1.2883598765017372,357.87774347270476,4.989190153023627,1385.8861536176742,6.6065787031028105,1835.1607508618918,7.202464087456984,2000.684468738051,3.425106373174509,951.4184369929192,18.79823294358342,5221.731373217617,22.22333931675793,6173.149810210536
2020,5,20,10,2.9,3.02,0.38,20.91,62.29,2.44,Belgium,0.0017846937883291,0.1300687646457476,0.400156073806215,0.4335366266663722,0.3999259778584045,0.1705092435997003,0.77716644341031,0.5450016754882573,0.0224845189195742,Tomatoes,'056,kg/ha,502419.4,2020-05-20 10:00:00,2020-05-20,0.01597811520455588,4.438365334598855,1.3993421879606884,388.70616332241343,5.418970578190456,1505.2696050529046,7.175684733707173,1993.2457593631034,7.822901068773504,2173.0280746593066,3.72015298959029,1033.3758304417472,20.417556380671133,5671.543439075314,24.137709370261422,6704.919269517061
2020,5,20,11,3.05,3.12,0.61,21.71,60.71,2.49,Belgium,0.0018770055360013,0.1367964593688036,0.4208538017617089,0.455960934942219,0.4206118042993565,0.1793286872341676,0.8173647077246364,0.5731914173238568,0.0236475112774833,Tomatoes,'056,kg/ha,502419.4,2020-05-20 11:00:00,2020-05-20,0.01680456943927433,4.667935955353981,1.4717219563034836,408.8116545287454,5.699262159820997,1583.1283777280548,7.5468408406230605,2096.34467795085,8.227533882675583,2285.4260785209954,3.9125746959484093,1086.8263044301136,21.473636883119642,5964.899134199901,25.386211579068053,7051.725438630015
2020,5,20,12,2.95,3.05,0.44,22.21,59.53,2.65,Belgium,0.0018154643708866,0.132311329553433,0.4070553164580464,0.4410113960916545,0.4068212533387219,0.1734490581445228,0.7905658648484188,0.5543982561001238,0.0228721830388772,Tomatoes,'056,kg/ha,502419.4,2020-05-20 12:00:00,2020-05-20,0.016253599949462925,4.514888874850812,1.4234687774082875,395.4079937245243,5.512401105400637,1531.2225292779547,7.299403436012469,2027.6120655590191,7.957778673407531,2210.494075946536,3.7842935583763313,1051.1926551045365,20.76958321482064,5769.3286707835105,24.55387677319697,6820.521325888047
2020,5,20,13,2.8,2.82,0.48,22.52,58.69,2.79,Belgium,0.0017231526232143,0.125583634830377,0.3863575885025525,0.4185870878158076,0.3861354268977699,0.1646296145100555,0.7503676005340925,0.5262085142645242,0.0217091906809682,Tomatoes,'056,kg/ha,502419.4,2020-05-20 13:00:00,2020-05-20,0.015427145714743575,4.285318254095437,1.3510890090654921,375.3025025181922,5.232109523770096,1453.3637566028044,6.92824732909658,1924.5131469712721,7.553145859505453,2098.096072084848,3.5918718520182122,997.7421811161701,19.71350271237213,5475.972975658925,23.30537456439034,6473.715156775094
2020,5,20,14,2.43,2.45,0.47,22.51,58.48,2.88,Belgium,0.0014954503122896,0.1089886545135058,0.3353031928790009,0.3632737940687188,0.3351103883434218,0.1428749868783696,0.6512118818920875,0.4566738177367122,0.018840476198126,Tomatoes,'056,kg/ha,502419.4,2020-05-20 14:00:00,2020-05-20,0.013388558602438594,3.7190440562329425,1.172552247153267,325.7089575425742,4.540723622414762,1261.3121173374338,6.01272893203739,1670.2024811214972,6.555051585213661,1820.8476625593503,3.11723164300152,865.8976786115333,17.10850413966581,4752.362261018281,20.225735782667332,5618.259939629815
2020,5,20,15,1.92,1.96,0.46,22.21,58.88,2.91,Belgium,0.0011815903702041,0.0861144924551157,0.2649309178303217,0.2870311459308395,0.264778578444185,0.1128888785211809,0.5145377832233776,0.3608286954956737,0.0148863021812353,Tomatoes,'056,kg/ha,502419.4,2020-05-20 15:00:00,2020-05-20,0.01057861420439567,2.938503945665464,0.9264610347877665,257.35028744104625,3.587732244870923,996.592290241923,4.750798168523369,1319.6661579231582,5.179300017946595,1438.6944494296097,2.4629978413839164,684.1660670510879,13.517830431340887,3754.9528975946905,15.980828272724803,4439.118964645779
2020,5,20,16,1.32,1.39,0.42,21.61,60.26,2.83,Belgium,0.0008123433795153,0.059203713562892,0.1821400060083461,0.1973339128274522,0.1820352726803772,0.0776111039833118,0.3537447259660722,0.2480697281532757,0.0102343327495993,Tomatoes,'056,kg/ha,502419.4,2020-05-20 16:00:00,2020-05-20,0.007272797265521856,2.02022146264496,0.6369419614165891,176.9283226157192,2.466565918348759,685.1571995413219,3.266173740859817,907.2704835721713,3.560768762338284,989.1024339828566,1.6933110159514408,470.36417109762243,9.29350842154686,2581.5301170963503,10.986819437498301,3051.8942881939724
2020,5,20,17,0.75,0.81,0.34,20.6,65.22,2.36,Belgium,0.000461558738361,0.0336384736152795,0.1034886397774694,0.1121215413792341,0.1034291322047598,0.0440972181723363,0.2009913215716319,0.1409487091779975,0.005814961789545,Tomatoes,'056,kg/ha,502419.4,2020-05-20 17:00:00,2020-05-20,0.004132271173592269,1.1478531037756303,0.36189884171397063,100.5274560316585,1.4014579081527043,389.2938633757512,1.8557805345794396,515.4945929387333,2.0231640695103894,561.9900193084414,0.9621085317905925,267.25236994183126,5.280402512242533,1466.778475622926,6.242511044033126,1734.030845564757
2020,5,20,18,0.26,0.29,0.17,18.65,77.78,1.42,Belgium,0.0001600070292984,0.0116613375199635,0.0358760617895227,0.0388688010114678,0.03585543249765,0.0152870356330765,0.0696769914781657,0.0488622191817058,0.0020158534203756,Tomatoes,'056,kg/ha,502419.4,2020-05-20 18:00:00,2020-05-20,0.0014325206735112705,0.3979224093086862,0.12545826512750916,34.84951809097476,0.4858387414929371,134.9552059702603,0.6433372519875388,178.70479221876076,0.7013635440969337,194.82320669359268,0.3335309576874036,92.647488246501,1.8305395375774096,508.4832048826138,2.1640704952648133,601.1306931291148
2020,5,20,19,0.01,0.01,0.02,16.38,83.01,1.37,Belgium,6.15411651148e-06,0.000448512981537,0.0013798485303662,0.0014949538850564,0.0013790550960634,0.0005879629089644,0.0026798842876217,0.0018793161223733,7.7532823860601e-05,Tomatoes,'056,kg/ha,502419.4,2020-05-20 19:00:00,2020-05-20,5.5096948981230256e-05,0.015304708050341738,0.004825317889518962,1.340366080421934,0.018686105442035264,5.190584845009796,0.02474374046105829,6.873261239182858,0.02697552092680394,7.4932002574455385,0.012828113757206069,3.563364932557241,0.0704053668298975,19.55704634163819,0.08323348058710356,23.120411274195433
2020,5,20,20,0.0,0.0,0.0,15.83,82.44,1.64,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-20 20:00:00,2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,20,21,0.0,0.0,0.0,15.51,81.99,1.88,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-20 21:00:00,2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,20,22,0.0,0.0,0.0,14.8,83.54,1.82,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-20 22:00:00,2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,20,23,0.0,0.0,0.0,13.94,86.1,1.7,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-20 23:00:00,2020-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,21,0,0.0,0.0,0.0,13.17,88.61,1.61,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-21 00:00:00,2020-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5,21,1,0.0,0.0,0.0,12.57,90.26,1.53,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4,2020-05-21 01:00:00,2020-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
