YEAR,MO,DY,DLI_uv_b_mol_m2_d,DLI_uv_a_mol_m2_d,DLI_blue_mol_m2_d,DLI_green_mol_m2_d,DLI_red_mol_m2_d,DLI_farred_mol_m2_d,DLI_PAR_mol_m2_d,DLI_ePAR_mol_m2_d
2020,6,2,0.14848627750440765,13.004231712255365,50.35905416628717,66.68438054255458,72.69902889773998,34.571766575675284,189.74246360658174,224.314230182257
2020,6,3,0.11432616913604686,10.0125346207532,38.77366879222482,51.34326145669786,55.97420592312075,26.618336046206377,146.09113617204343,172.7094722182498
2020,6,4,0.03801689479704243,3.329469343768527,12.893412755004872,17.07318091813084,18.613109439495563,8.851398492473432,48.57970311263128,57.431101605104715
2020,6,5,0.05955980184870364,5.216168638570698,20.19967998284097,26.747983438405,29.1605381218764,13.867190971541723,76.10820154312236,89.9753925146641
2020,6,6,0.12203974199341892,10.688079125285947,41.389723554109864,54.807385121246156,59.75077885287349,28.414271972215488,155.9478875282295,184.362159500445
2020,6,7,0.10584123899293561,9.269435665767178,35.89600855415126,47.53272542569474,51.81997570039276,24.642806527596363,135.24870968023876,159.8915162078351
2020,6,8,0.08181896923712012,7.165597065936625,27.748866581423542,36.74445458467292,40.05864857630569,19.049748929453717,104.55196974240215,123.60171867185588
2020,6,9,0.053829719154657306,4.714335578060661,18.25632501686922,24.17463443045484,26.355083945488655,12.533067140792099,68.78604339281272,81.31911053360481
2020,6,10,0.06782434419588906,5.93996632199864,23.00259579914638,30.45954450756388,33.20686626089717,15.791408035122911,86.66900656760744,102.46041460273034
2020,6,11,0.08721847023728177,7.6384782191095475,29.58010491474307,39.16934114985673,42.7022496271326,20.306904077660096,111.45169569173241,131.7585997693925
2020,6,12,0.08501459227803274,7.445465503528762,28.832660697061634,38.17959153141436,41.62322879006039,19.793779527371775,108.63548101853638,128.42926054590816
2020,6,13,0.14628239954516079,12.81121899667458,49.611609948605725,65.6946309241122,71.62000806066777,34.058642025386966,186.9262489333857,220.98489095877267
2020,6,14,0.10765943830931693,9.428671156121325,36.51265003373845,48.349268860909696,52.710167890977324,25.066134281584226,137.5720867856255,162.63822106720968
2020,6,15,0.12716375824867082,11.136833689011272,43.127531360219216,57.108552984124664,62.25950229906637,29.60728655163582,162.49558664341023,192.10287319504607
2020,6,16,0.11267326066660871,9.86777508406761,38.21308562896373,50.600949242866086,55.1649402953166,26.233492633490144,143.97897516714642,170.21246780063655
2020,6,17,0.07338913604299314,6.427323428840123,24.889892448792022,32.95866229413086,35.931393874504494,17.0870475246009,93.77994861742738,110.86699614202828
2020,6,18,0.11487713862586024,10.060787799648397,38.96052984664517,51.590698861308454,56.24396113238881,26.74661718377846,146.79518984034243,173.54180702412089
2020,6,19,0.11355481185030929,9.944980170299926,38.51206331603631,50.99684909024303,55.596548630145485,26.43874245360547,145.10546103642483,171.5442034900303
2020,6,20,0.12418852300368709,10.87626652297721,42.11848166634927,55.77239099922746,60.80282416901888,28.91456840874659,158.6936968345956,187.6082652433422
2020,6,21,0.10859608644199731,9.510701560243158,36.83031382625306,48.769912448747704,53.168751746733015,25.284212215456762,138.76897802173377,164.05319023719053
2020,6,22,0.13002879959569677,11.387750219266293,44.09920884320509,58.39522748809974,63.66222938726024,30.274348467010636,166.15666571856508,196.4310141855757
2020,6,23,0.16413381101507885,14.374621992878936,55.665908111825416,73.71160283349539,80.36007684095266,38.21495088272233,209.73758778627345,247.9525386689958
2020,6,24,0.1655112347396105,14.495254940116928,56.133060747876314,74.33019634502188,81.03446486412278,38.53565372665253,211.49772195702099,250.0333756836735
2020,6,25,0.16622749507636453,14.557984072680682,56.375980118622785,74.65186497101564,81.38514663617124,38.70241920549623,212.4129917258097,251.11541093130592
2020,6,26,0.114877138625859,10.060787799648397,38.96052984664517,51.590698861308454,56.243961132388804,26.74661718377846,146.79518984034243,173.5418070241209
2020,6,27,0.10804511695218823,9.462448381347965,36.643452771832706,48.52247504413711,52.89899653746497,25.155931077884684,138.06492435343478,163.22085543131945
2020,6,28,0.10192935561527096,8.926838095611284,34.5692950677667,45.77591985295954,49.90471371458959,23.7320104508346,130.24992863531583,153.98193908615042
2020,6,29,0.11586888370752095,10.147643521659749,39.296879744601824,52.03608618960752,56.7295205090713,26.9775232314082,148.06248644328065,175.04000967468883
2020,6,30,0.07994567297175866,7.001536257692957,27.11353899639431,35.903167408996914,39.14148086479432,18.613593061708652,102.15818727018555,120.77178033189419
2020,7,1,0.06573066013459963,5.756604242196896,22.292523792349005,29.519282370043634,32.18179646567858,15.303939712349012,83.99360262807122,99.29754234042024
2020,7,2,0.0948769461456699,8.309197405752775,32.177473571186084,42.608721073943954,46.45184703595852,22.09001188991199,121.23804168108856,143.32805357100057
2020,7,3,0.09669514546205212,8.46843289610692,32.79411505077327,43.425264509158914,47.3420392265431,22.513339643899855,123.56141878647529,146.07475843037514
