YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,T2M,RH2M,WS2M,country,UV_B_W_m2_280_4000,UV_A_W_m2_280_4000,Blue_W_m2_280_4000,Green_W_m2_280_4000,Red_W_m2_280_4000,FarRed_W_m2_280_4000,NIR_W_m2_280_4000,SW_IR_W_m2_280_4000,IR_Tail_W_m2_280_4000,crop,m49_code,Unit,yield_t_ha
2020,6,21,9,2.62,2.76,0.96,21.42,59.72,4.58,Belgium,0.0016123785260077,0.1175104011627099,0.3615203149559598,0.3916779178847914,0.3613124351686276,0.1540462821486948,0.7021296833569008,0.4923808240618049,0.0203135998514774,Tomatoes,'056,kg/ha,502419.4
2020,6,21,10,2.44,3.06,0.82,22.0,59.14,4.7,Belgium,0.0015016044288011,0.1094371674950428,0.3366830414093671,0.3647687479537752,0.3364894434394852,0.1434629497873341,0.6538917661797091,0.4585531338590854,0.0189180090219866,Tomatoes,'056,kg/ha,502419.4
2020,6,21,11,2.64,3.14,1.75,22.31,58.62,4.74,Belgium,0.0016246867590307,0.1184074271257841,0.3642800120166923,0.3946678256549044,0.3640705453607545,0.1552222079666237,0.7074894519321444,0.4961394563065515,0.0204686654991986,Tomatoes,'056,kg/ha,502419.4
2020,6,21,12,2.05,3.06,0.96,22.13,58.55,4.72,Belgium,0.0012615938848533,0.0919451612150974,0.282868948725083,0.3064655464365734,0.2827062946930101,0.1205323963377192,0.5493762789624606,0.3852598050865267,0.0158942288914232,Tomatoes,'056,kg/ha,502419.4
2020,6,21,13,1.75,2.85,1.32,21.71,59.28,4.69,Belgium,0.001076970389509,0.0784897717689856,0.2414734928140953,0.2616169298848798,0.2413346418111062,0.1028935090687847,0.4689797503338078,0.3288803214153277,0.0135682441756051,Tomatoes,'056,kg/ha,502419.4
2020,6,21,14,1.27,2.49,1.01,21.3,60.85,4.51,Belgium,0.0007815727969579,0.0569611486552067,0.1752407633565148,0.1898591434021699,0.1751399972000599,0.0746712894384894,0.3403453045279633,0.2386731475414092,0.0098466686302963,Tomatoes,'056,kg/ha,502419.4
2020,6,21,15,0.99,2.02,0.85,21.03,63.02,4.33,Belgium,0.0006092575346365,0.044402785172169,0.1366050045062596,0.1480004346205891,0.1365264545102829,0.0582083279874839,0.2653085444745541,0.1860522961149568,0.0076757495621994,Tomatoes,'056,kg/ha,502419.4
2020,6,21,16,0.7,1.49,0.51,20.43,67.19,4.03,Belgium,0.0004307881558035,0.0313959087075942,0.0965893971256381,0.1046467719539519,0.0965338567244424,0.0411574036275138,0.1875919001335231,0.131552128566131,0.005427297670242,Tomatoes,'056,kg/ha,502419.4
2020,6,21,17,0.42,0.94,0.33,19.65,73.8,3.37,Belgium,0.0002584728934821,0.0188375452245565,0.0579536382753828,0.0627880631723711,0.0579203140346654,0.0246944421765083,0.1125551400801138,0.0789312771396786,0.0032563786021452,Tomatoes,'056,kg/ha,502419.4
2020,6,21,18,0.2,0.44,0.17,18.57,83.21,2.39,Belgium,0.0001230823302295,0.0089702596307412,0.0275969706073251,0.0298990777011291,0.0275811019212692,0.0117592581792896,0.0535976857524351,0.037586322447466,0.001550656477212,Tomatoes,'056,kg/ha,502419.4
2020,6,21,19,0.03,0.07,0.03,17.2,91.41,2.05,Belgium,1.846234953444e-05,0.0013455389446111,0.0041395455910987,0.0044848616551693,0.0041371652881903,0.0017638887268934,0.0080396528628652,0.0056379483671199,0.0002325984715818,Tomatoes,'056,kg/ha,502419.4
2020,6,21,20,0.0,0.0,0.0,16.16,93.31,2.67,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,21,21,0.0,0.0,0.0,14.67,94.53,2.91,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,21,22,0.0,0.0,0.0,12.94,95.32,2.82,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,21,23,0.0,0.0,0.0,11.43,96.66,2.45,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,22,0,0.0,0.0,0.0,10.6,97.13,2.25,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,22,1,0.0,0.0,0.0,10.18,97.46,2.28,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,22,2,0.0,0.0,0.0,9.91,97.68,2.17,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,22,3,0.0,0.0,0.0,9.9,97.78,1.93,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,22,4,0.2,0.29,0.16,10.74,96.47,2.16,Belgium,0.0001230823302295,0.0089702596307412,0.0275969706073251,0.0298990777011291,0.0275811019212692,0.0117592581792896,0.0535976857524351,0.037586322447466,0.001550656477212,Tomatoes,'056,kg/ha,502419.4
2020,6,22,5,0.5,0.77,0.37,12.22,94.39,2.14,Belgium,0.000307705825574,0.022425649076853,0.0689924265183129,0.0747476942528228,0.0689527548031732,0.0293981454482242,0.1339942143810879,0.093965806118665,0.00387664119303,Tomatoes,'056,kg/ha,502419.4
2020,6,22,6,0.85,1.37,0.52,14.31,89.11,2.05,Belgium,0.0005230999034758,0.0381236034306501,0.117287125081132,0.1270710802297987,0.1172196831653944,0.0499768472619811,0.2277901644478495,0.1597418704017305,0.006590290028151,Tomatoes,'056,kg/ha,502419.4
2020,6,22,7,1.22,1.95,0.65,16.22,79.9,1.94,Belgium,0.0007508022144005,0.0547185837475214,0.1683415207046835,0.1823843739768876,0.1682447217197426,0.071731474893667,0.3269458830898545,0.2292765669295427,0.0094590045109933,Tomatoes,'056,kg/ha,502419.4
2020,6,22,8,1.67,2.48,0.7,17.99,70.65,1.82,Belgium,0.0010277374574171,0.0749016679166891,0.2304347045711652,0.2496572988044281,0.2303022010425984,0.0981898057970688,0.4475406760328337,0.3138457924363412,0.0129479815847203,Tomatoes,'056,kg/ha,502419.4
2020,6,22,9,2.14,2.9,1.07,19.36,63.85,1.74,Belgium,0.0013169809334567,0.095981778048931,0.2952875854983794,0.3199201314020816,0.2951177905575813,0.1258240625183996,0.5734952375510565,0.4021736501878864,0.0165920243061686,Tomatoes,'056,kg/ha,502419.4
2020,6,22,10,2.48,3.18,1.39,20.11,60.27,1.77,Belgium,0.001526220894847,0.1112312194211911,0.3422024355308322,0.370748563494001,0.3420056638237391,0.145814801423192,0.6646113033301961,0.4660703983485786,0.019228140317429,Tomatoes,'056,kg/ha,502419.4
2020,6,22,11,2.69,3.2,1.53,20.95,57.29,1.75,Belgium,0.0016554573415881,0.1206499920334694,0.3711792546685236,0.4021425950801866,0.3709658208410718,0.1581620225114462,0.7208888733702531,0.505536036918418,0.0208563296185016,Tomatoes,'056,kg/ha,502419.4
2020,6,22,12,2.7,3.16,1.64,21.59,55.07,1.63,Belgium,0.0016616114580996,0.1210985050150064,0.3725591031988899,0.4036375489652431,0.3723448759371353,0.1587499854204107,0.7235687576578749,0.5074153530407913,0.0209338624423622,Tomatoes,'056,kg/ha,502419.4
2020,6,22,13,2.26,2.95,0.72,21.92,53.72,1.47,Belgium,0.0013908303315944,0.1013639338273757,0.3118457678627744,0.337859578022759,0.3116664517103428,0.1328796174259733,0.6056538490025174,0.424725443656366,0.0175224181924958,Tomatoes,'056,kg/ha,502419.4
2020,6,22,14,2.25,2.6,1.12,22.01,52.93,1.27,Belgium,0.0013846762150829,0.1009154208458387,0.3104659193324082,0.3363646241377026,0.3102873966142794,0.1322916545170089,0.6029739647148957,0.4228461275339927,0.0174448853686352,Tomatoes,'056,kg/ha,502419.4
2020,6,22,15,1.89,2.13,0.81,21.91,52.5,1.08,Belgium,0.0011631280206697,0.0847689535105045,0.2607913722392229,0.2825462842756701,0.2606414131559947,0.1111249897942874,0.5064981303605124,0.3551907471285538,0.0146537037096535,Tomatoes,'056,kg/ha,502419.4
2020,6,22,16,1.4,1.58,0.64,21.55,52.91,1.01,Belgium,0.0008615763116071,0.0627918174151885,0.1931787942512762,0.2092935439079038,0.1930677134488849,0.0823148072550277,0.3751838002670462,0.2631042571322621,0.0108545953404841,Tomatoes,'056,kg/ha,502419.4
2020,6,22,17,0.87,1.0,0.37,20.93,55.07,0.96,Belgium,0.0005354081364987,0.0390206293937243,0.1200468221418645,0.1300609879999116,0.1199777933575213,0.0511527730799101,0.233149933023093,0.1635005026464772,0.0067453556758722,Tomatoes,'056,kg/ha,502419.4
2020,6,22,18,0.41,0.46,0.21,19.8,66.28,0.66,Belgium,0.0002523187769706,0.0183890322430195,0.0565737897450166,0.0612931092873146,0.056541258938602,0.0241064792675438,0.1098752557924921,0.0770519610173053,0.0031788457782846,Tomatoes,'056,kg/ha,502419.4
2020,6,22,19,0.07,0.07,0.06,17.61,71.88,0.74,Belgium,4.307881558036e-05,0.0031395908707594,0.0096589397125638,0.0104646771953951,0.0096533856724442,0.0041157403627513,0.0187591900133523,0.0131552128566131,0.0005427297670242,Tomatoes,'056,kg/ha,502419.4
2020,6,22,20,0.0,0.0,0.0,16.22,71.31,0.91,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,22,21,0.0,0.0,0.0,15.41,73.75,0.99,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,22,22,0.0,0.0,0.0,14.53,76.7,1.03,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,22,23,0.0,0.0,0.0,13.79,79.13,1.03,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,23,0,0.0,0.0,0.0,13.24,80.95,1.01,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,23,1,0.0,0.0,0.0,12.75,82.71,0.99,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,23,2,0.0,0.0,0.0,12.35,84.23,1.0,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,23,3,0.0,0.0,0.0,11.93,85.79,1.04,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,23,4,0.28,0.28,0.13,12.92,86.1,0.86,Belgium,0.0001723152623214,0.0125583634830377,0.0386357588502552,0.0418587087815807,0.0386135426897769,0.0164629614510055,0.0750367600534092,0.0526208514264524,0.0021709190680968,Tomatoes,'056,kg/ha,502419.4
2020,6,23,5,0.74,0.74,0.22,15.79,74.02,1.58,Belgium,0.0004554046218495,0.0331899606337425,0.1021087912471031,0.1106265874941777,0.1020500771086963,0.0435092552633718,0.1983114372840101,0.1390693930556242,0.0057374289656844,Tomatoes,'056,kg/ha,502419.4
2020,6,23,6,1.3,1.3,0.32,17.76,67.06,1.51,Belgium,0.0008000351464924,0.0583066875998179,0.1793803089476136,0.1943440050573392,0.1792771624882503,0.0764351781653829,0.3483849573908286,0.2443110959085291,0.0100792671018781,Tomatoes,'056,kg/ha,502419.4
2020,6,23,7,1.87,1.87,0.36,20.41,57.31,1.39,Belgium,0.0011508197876467,0.0838719275474304,0.2580316751784904,0.2795563765055572,0.2578833029638678,0.1099490639763585,0.5011383617852689,0.3514321148838073,0.0144986380619323,Tomatoes,'056,kg/ha,502419.4
2020,6,23,8,2.38,2.39,0.41,21.84,54.7,1.15,Belgium,0.0014646797297322,0.1067460896058205,0.3284039502271696,0.3557990246434365,0.3282151128631044,0.1399351723335472,0.6378124604539785,0.4472772371248456,0.018452812078823,Tomatoes,'056,kg/ha,502419.4
2020,6,23,9,2.8,2.8,0.42,22.98,52.75,1.13,Belgium,0.0017231526232143,0.125583634830377,0.3863575885025525,0.4185870878158076,0.3861354268977699,0.1646296145100555,0.7503676005340925,0.5262085142645242,0.0217091906809682,Tomatoes,'056,kg/ha,502419.4
2020,6,23,10,3.08,3.08,0.41,23.98,50.57,1.29,Belgium,0.0018954678855358,0.1381419983134147,0.4249933473528077,0.4604457965973884,0.4247489695875469,0.1810925759610611,0.8254043605875018,0.5788293656909768,0.0238801097490651,Tomatoes,'056,kg/ha,502419.4
2020,6,23,11,3.24,3.24,0.35,24.82,48.59,1.52,Belgium,0.0019939337497195,0.1453182060180077,0.4470709238386679,0.4843650587582917,0.4468138511245623,0.1904999825044928,0.8682825091894499,0.6088984236489495,0.0251206349308347,Tomatoes,'056,kg/ha,502419.4
2020,6,23,12,3.19,3.19,0.35,25.47,47.17,1.77,Belgium,0.0019631631671621,0.1430756411103224,0.4401716811868366,0.4768902893330094,0.439918575644245,0.1875601679596704,0.854883087751341,0.599501843037083,0.0247329708115317,Tomatoes,'056,kg/ha,502419.4
2020,6,23,13,2.98,2.99,0.36,25.93,46.26,1.97,Belgium,0.001833926720421,0.1336568684980441,0.4111948620491451,0.4454962577468238,0.4109584186269123,0.1752129468714162,0.7986055177112841,0.5600362044672437,0.023104781510459,Tomatoes,'056,kg/ha,502419.4
2020,6,23,14,2.63,2.63,0.35,26.11,46.13,2.12,Belgium,0.0016185326425192,0.117958914144247,0.3629001634863261,0.3931728717698479,0.362691490264691,0.1546342450576593,0.7048095676445225,0.4942601401841781,0.020391132675338,Tomatoes,'056,kg/ha,502419.4
2020,6,23,15,2.15,2.15,0.33,26.04,46.64,2.24,Belgium,0.0013231350499681,0.0964302910304681,0.2966674340287456,0.321415085287138,0.2964968456536447,0.126412025427364,0.5761751218386781,0.4040529663102597,0.0166695571300292,Tomatoes,'056,kg/ha,502419.4
2020,6,23,16,1.59,1.6,0.3,25.63,49.32,2.21,Belgium,0.0009785045253253,0.0713135640643927,0.2193959163282351,0.2376976677239765,0.2192697602740907,0.0934861025253529,0.4261016017318597,0.2988112634573548,0.0123277189938355,Tomatoes,'056,kg/ha,502419.4
2020,6,23,17,1.01,1.01,0.25,24.82,54.94,1.98,Belgium,0.0006215657676594,0.0452998111352431,0.1393647015669921,0.150990342390702,0.1392845647024098,0.0593842538054128,0.2706683130497976,0.1898109283597034,0.0078308152099207,Tomatoes,'056,kg/ha,502419.4
2020,6,23,18,0.47,0.47,0.18,22.55,68.82,1.46,Belgium,0.0002892434760395,0.0210801101322418,0.0648528809272141,0.0702628325976534,0.0648155895149828,0.0276342567213307,0.1259545615182226,0.0883278577515451,0.0036440427214482,Tomatoes,'056,kg/ha,502419.4
2020,6,23,19,0.08,0.08,0.06,19.79,71.77,1.57,Belgium,4.923293209184e-05,0.0035881038522964,0.01103878824293,0.0119596310804516,0.0110324407685077,0.0047037032717158,0.021439074300974,0.0150345289789864,0.0006202625908848,Tomatoes,'056,kg/ha,502419.4
2020,6,23,20,0.0,0.0,0.0,18.54,72.07,1.91,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,23,21,0.0,0.0,0.0,17.95,72.85,2.16,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,23,22,0.0,0.0,0.0,17.24,74.48,2.19,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,23,23,0.0,0.0,0.0,16.49,76.31,2.04,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,24,0,0.0,0.0,0.0,15.8,77.67,1.86,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,24,1,0.0,0.0,0.0,15.22,78.48,1.76,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,24,2,0.0,0.0,0.0,14.7,78.84,1.72,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,24,3,0.0,0.0,0.0,14.25,79.19,1.68,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,24,4,0.28,0.28,0.13,15.34,76.85,1.79,Belgium,0.0001723152623214,0.0125583634830377,0.0386357588502552,0.0418587087815807,0.0386135426897769,0.0164629614510055,0.0750367600534092,0.0526208514264524,0.0021709190680968,Tomatoes,'056,kg/ha,502419.4
2020,6,24,5,0.74,0.75,0.22,17.52,68.41,2.48,Belgium,0.0004554046218495,0.0331899606337425,0.1021087912471031,0.1106265874941777,0.1020500771086963,0.0435092552633718,0.1983114372840101,0.1390693930556242,0.0057374289656844,Tomatoes,'056,kg/ha,502419.4
2020,6,24,6,1.3,1.33,0.32,19.27,64.89,2.26,Belgium,0.0008000351464924,0.0583066875998179,0.1793803089476136,0.1943440050573392,0.1792771624882503,0.0764351781653829,0.3483849573908286,0.2443110959085291,0.0100792671018781,Tomatoes,'056,kg/ha,502419.4
2020,6,24,7,1.88,1.9,0.4,21.74,60.51,2.22,Belgium,0.0011569739041582,0.0843204405289674,0.2594115237088567,0.2810513303906137,0.2592623580599312,0.1105370268853229,0.5038182460728906,0.3533114310061805,0.0145761708857929,Tomatoes,'056,kg/ha,502419.4
2020,6,24,8,2.32,2.42,0.41,24.15,50.64,2.77,Belgium,0.0014277550306633,0.1040550117165981,0.320124859044972,0.3468293013330977,0.3199407822867236,0.1364073948797602,0.621733154728248,0.4360013403906058,0.0179876151356594,Tomatoes,'056,kg/ha,502419.4
2020,6,24,9,2.83,2.84,0.43,25.55,47.16,3.06,Belgium,0.0017416149727488,0.1269291737749882,0.3904971340936513,0.423071949470977,0.3902725921859603,0.166393503236949,0.7584072533969578,0.5318464626316441,0.02194178915255,Tomatoes,'056,kg/ha,502419.4
2020,6,24,10,3.1,3.11,0.5,26.76,44.66,3.25,Belgium,0.0019077761185587,0.1390390242764889,0.4277530444135403,0.4634357043675013,0.4275070797796738,0.18226850177899,0.8307641291627452,0.5825879979357234,0.0240351753967863,Tomatoes,'056,kg/ha,502419.4
2020,6,24,11,3.25,3.27,0.39,27.77,43.1,3.34,Belgium,0.002000087866231,0.1457667189995448,0.4484507723690341,0.4858600126433481,0.4481929062206258,0.1910879454134573,0.8709623934770716,0.6107777397713228,0.0251981677546953,Tomatoes,'056,kg/ha,502419.4
2020,6,24,12,3.22,3.23,0.36,28.52,42.22,3.34,Belgium,0.0019816255166965,0.1444211800549336,0.4443112267779354,0.4813751509881788,0.4440557409324354,0.1893240566865638,0.8629227406142064,0.6051397914042029,0.0249655692831135,Tomatoes,'056,kg/ha,502419.4
2020,6,24,13,3.02,3.03,0.3,28.97,41.84,3.29,Belgium,0.0018585431864669,0.1354509204241924,0.4167142561706102,0.4514760732870497,0.4164746390111661,0.1775647985072742,0.8093250548617712,0.5675534689567369,0.0234149128059015,Tomatoes,'056,kg/ha,502419.4
2020,6,24,14,2.65,2.67,0.37,29.06,42.12,3.16,Belgium,0.0016308408755421,0.1188559401073211,0.3656598605470585,0.3961627795399608,0.3654496004568179,0.1558101708755882,0.7101693362197661,0.4980187724289247,0.0205461983230592,Tomatoes,'056,kg/ha,502419.4
2020,6,24,15,2.19,2.2,0.31,28.79,43.61,2.92,Belgium,0.0013477515160141,0.0982243429566163,0.3021868281502107,0.3273949008273638,0.3020130660378986,0.128763877063222,0.5868946589891652,0.4115702307997529,0.0169796884254716,Tomatoes,'056,kg/ha,502419.4
2020,6,24,16,1.63,1.65,0.26,28.3,46.92,2.51,Belgium,0.0010031209913712,0.0731076159905409,0.2249153104497001,0.2436774832642023,0.2247859806583446,0.0958379541612109,0.4368211388823466,0.306328527946848,0.0126378502892779,Tomatoes,'056,kg/ha,502419.4
2020,6,24,17,1.05,1.06,0.21,27.19,50.23,2.31,Belgium,0.0006461822337054,0.0470938630613914,0.1448840956884572,0.1569701579309278,0.1448007850866637,0.0617361054412708,0.2813878502002847,0.1973281928491966,0.0081409465053631,Tomatoes,'056,kg/ha,502419.4
2020,6,24,18,0.5,0.51,0.15,24.42,64.17,1.84,Belgium,0.000307705825574,0.022425649076853,0.0689924265183129,0.0747476942528228,0.0689527548031732,0.0293981454482242,0.1339942143810879,0.093965806118665,0.00387664119303,Tomatoes,'056,kg/ha,502419.4
2020,6,24,19,0.08,0.08,0.05,21.54,66.02,2.04,Belgium,4.923293209184e-05,0.0035881038522964,0.01103878824293,0.0119596310804516,0.0110324407685077,0.0047037032717158,0.021439074300974,0.0150345289789864,0.0006202625908848,Tomatoes,'056,kg/ha,502419.4
2020,6,24,20,0.0,0.0,0.0,20.03,66.14,2.29,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,24,21,0.0,0.0,0.0,18.96,67.99,2.21,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,24,22,0.0,0.0,0.0,17.95,69.4,2.05,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,24,23,0.0,0.0,0.0,17.11,69.41,2.04,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,25,0,0.0,0.0,0.0,16.35,69.23,2.17,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,25,1,0.0,0.0,0.0,15.69,69.25,2.29,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,25,2,0.0,0.0,0.0,15.07,69.72,2.33,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,25,3,0.0,0.0,0.0,14.53,71.12,2.21,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,25,4,0.3,0.3,0.11,15.57,68.49,2.5,Belgium,0.0001846234953444,0.0134553894461118,0.0413954559109877,0.0448486165516936,0.0413716528819039,0.0176388872689345,0.0803965286286527,0.056379483671199,0.002325984715818,Tomatoes,'056,kg/ha,502419.4
2020,6,25,5,0.78,0.78,0.18,17.44,63.52,2.99,Belgium,0.0004800210878954,0.0349840125598907,0.1076281853685681,0.1166064030344035,0.1075662974929502,0.0458611068992297,0.2090309744344972,0.1465866575451175,0.0060475602611268,Tomatoes,'056,kg/ha,502419.4
2020,6,25,6,1.36,1.36,0.24,19.37,62.1,2.67,Belgium,0.0008369598455612,0.0609977654890403,0.1876594001298112,0.203313728367678,0.1875514930646311,0.0799629556191698,0.3644642631165592,0.2555869926427689,0.0105444640450417,Tomatoes,'056,kg/ha,502419.4
2020,6,25,7,1.94,1.94,0.26,22.23,55.46,2.72,Belgium,0.0011938986032271,0.0870115184181898,0.2676906148910542,0.2900210537009524,0.267536688636312,0.1140648043391099,0.5198975517986212,0.3645873277404203,0.0150413678289565,Tomatoes,'056,kg/ha,502419.4
2020,6,25,8,2.45,2.45,0.27,24.48,45.72,3.12,Belgium,0.0015077585453126,0.1098856804765799,0.3380628899397334,0.3662637018388317,0.3378684985355487,0.1440509126962986,0.6565716504673309,0.4604324499814587,0.0189955418458472,Tomatoes,'056,kg/ha,502419.4
2020,6,25,9,2.86,2.86,0.3,25.63,43.65,3.22,Belgium,0.0017600773222832,0.1282747127195994,0.39463667968475,0.4275568111261463,0.3944097574741507,0.1681573919638424,0.7664469062598229,0.5374844109987641,0.0221743876241318,Tomatoes,'056,kg/ha,502419.4
2020,6,25,10,3.13,3.13,0.3,26.64,42.71,3.2,Belgium,0.0019262384680932,0.1403845632211001,0.431892590004639,0.4679205660226707,0.4316442450678642,0.1840323905058835,0.8388037820256105,0.5882259463028432,0.0242677738683681,Tomatoes,'056,kg/ha,502419.4
2020,6,25,11,3.26,3.26,0.3,27.46,42.07,3.06,Belgium,0.0020062419827424,0.1462152319810818,0.4498306208994003,0.4873549665284046,0.4495719613166892,0.1916759083224218,0.8736422777646933,0.6126570558936961,0.0252757005785559,Tomatoes,'056,kg/ha,502419.4
2020,6,25,12,3.21,3.21,0.3,28.11,41.69,2.83,Belgium,0.001975471400185,0.1439726670733966,0.4429313782475691,0.4798801971031223,0.4426766858363719,0.1887360937775993,0.8602428563265846,0.6032604752818296,0.0248880364592529,Tomatoes,'056,kg/ha,502419.4
2020,6,25,13,3.01,3.01,0.31,28.52,41.78,2.57,Belgium,0.0018523890699554,0.1350024074426553,0.4153344076402439,0.4499811194019932,0.4150955839151026,0.1769768355983096,0.8066451705741493,0.5656741528343635,0.0233373799820409,Tomatoes,'056,kg/ha,502419.4
2020,6,25,14,2.63,2.65,0.4,28.69,42.28,2.32,Belgium,0.0016185326425192,0.117958914144247,0.3629001634863261,0.3931728717698479,0.362691490264691,0.1546342450576593,0.7048095676445225,0.4942601401841781,0.020391132675338,Tomatoes,'056,kg/ha,502419.4
2020,6,25,15,2.15,2.17,0.36,28.58,43.05,2.12,Belgium,0.0013231350499681,0.0964302910304681,0.2966674340287456,0.321415085287138,0.2964968456536447,0.126412025427364,0.5761751218386781,0.4040529663102597,0.0166695571300292,Tomatoes,'056,kg/ha,502419.4
2020,6,25,16,1.57,1.62,0.31,28.22,46.35,1.76,Belgium,0.0009661962923023,0.0704165381013185,0.2166362192675026,0.2347077599538636,0.2165116500819638,0.092310176707424,0.4207418331566162,0.2950526312126083,0.0121726533461143,Tomatoes,'056,kg/ha,502419.4
2020,6,25,17,0.99,1.02,0.25,27.89,45.04,1.66,Belgium,0.0006092575346365,0.044402785172169,0.1366050045062596,0.1480004346205891,0.1365264545102829,0.0582083279874839,0.2653085444745541,0.1860522961149568,0.0076757495621994,Tomatoes,'056,kg/ha,502419.4
2020,6,25,18,0.46,0.47,0.18,25.28,64.05,1.1,Belgium,0.000283089359528,0.0206315971507048,0.0634730323968479,0.0687678787125969,0.0634365344189193,0.0270462938123662,0.1232746772306009,0.0864485416291718,0.0035665098975876,Tomatoes,'056,kg/ha,502419.4
2020,6,25,19,0.07,0.08,0.06,22.08,67.89,1.15,Belgium,4.307881558036e-05,0.0031395908707594,0.0096589397125638,0.0104646771953951,0.0096533856724442,0.0041157403627513,0.0187591900133523,0.0131552128566131,0.0005427297670242,Tomatoes,'056,kg/ha,502419.4
2020,6,25,20,0.0,0.0,0.0,20.44,67.11,1.4,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,25,21,0.0,0.0,0.0,19.76,68.0,1.78,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
2020,6,25,22,0.0,0.0,0.0,19.34,68.82,2.31,Belgium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomatoes,'056,kg/ha,502419.4
